UserID,Date,Category,Description,Amount
278,2025-02-16,Groceries,Want president fly your right.,387.22
278,2025-01-31,Healthcare,Shake east election carry base.,6.7
278,2024-10-16,Rent,Call morning us available military walk.,419.43
279,2025-07-25,Entertainment,Break wind make major rather card.,91.61
279,2025-08-16,Transport,Still some skill dark start nature ten.,456.01
279,2025-02-24,Entertainment,Majority own upon process man stay.,217.29
279,2025-05-19,Entertainment,Blood opportunity case off see real.,479.87
279,2024-12-26,Education,Summer yes feel reality.,71.16
279,2025-07-21,Entertainment,Beat join last.,294.39
279,2025-09-07,Transport,Hear hundred leave.,186.56
279,2025-04-23,Transport,Staff nearly test ask answer recently none fact.,462.53
279,2024-12-07,Healthcare,Foot skill receive free everything building professor.,118.49
279,2024-12-26,Education,Other cell rather man send hot.,445.55
279,2025-05-03,Dining,Loss oil charge condition listen PM amount.,434.94
279,2025-01-08,Clothing,Like mean much radio.,251.99
279,2024-10-30,Healthcare,Sport expert beyond common own.,475.25
279,2025-01-30,Clothing,Structure use notice apply.,420.27
279,2025-01-13,Miscellaneous,Budget visit from their.,261.85
279,2025-08-15,Utilities,Smile author rock help discuss.,418.37
279,2024-11-20,Transport,State stand six science.,7.09
279,2025-04-08,Transport,Painting just ago record tonight miss.,307.0
279,2025-07-22,Dining,Find couple song him value.,49.66
279,2025-06-17,Miscellaneous,Adult yet time term heart public.,494.47
279,2025-08-02,Healthcare,Interest generation have night.,392.18
279,2025-08-28,Dining,Party avoid each discuss.,108.89
279,2025-08-04,Rent,Security sell above glass.,366.52
279,2025-01-29,Groceries,Act particularly me office whatever list they.,119.18
279,2024-10-20,Transport,Generation sort give son hundred girl argue.,115.86
279,2025-02-14,Education,Consumer enough will eye.,326.83
279,2024-11-15,Rent,Record parent together politics very.,379.2
280,2025-02-06,Miscellaneous,Successful to anything past although example.,179.31
280,2025-03-20,Clothing,Hear hand police could bit.,317.04
280,2025-06-15,Dining,Boy sell modern meeting best.,7.51
280,2025-08-17,Transport,Under successful camera federal let sea.,167.55
280,2024-11-23,Rent,In white life method new north energy claim.,53.61
280,2025-04-28,Healthcare,Dinner act he bed decade.,368.69
280,2025-08-30,Miscellaneous,Wish always brother necessary.,238.52
280,2025-06-18,Miscellaneous,Pass morning gas author the own past serve.,449.04
280,2025-03-27,Entertainment,Still rather several personal but.,34.36
280,2025-06-02,Healthcare,Loss network individual window like decade rather.,218.53
280,2025-01-01,Rent,Side offer gas.,169.45
280,2024-12-28,Miscellaneous,In hope mean show.,193.06
280,2024-09-21,Rent,Seem foreign end safe quality activity scientist.,299.1
280,2025-06-16,Dining,American toward sit floor price subject.,66.74
280,2025-05-19,Dining,Heavy one number never first another.,229.67
280,2025-04-01,Education,Professor should area everybody in wrong thing.,266.11
280,2025-01-12,Entertainment,Senior man modern minute trial.,388.06
280,2025-03-13,Dining,Administration final meeting series agree.,168.96
281,2025-04-19,Miscellaneous,Company while race back response.,291.91
281,2024-10-12,Healthcare,Check evidence his bed from hundred.,31.36
281,2024-10-06,Groceries,Own couple important collection prevent everything.,127.31
281,2025-06-15,Transport,Short from expect alone mention world.,346.79
281,2025-03-07,Utilities,Performance successful meeting learn watch simple theory side.,375.37
281,2024-09-17,Miscellaneous,Class each treatment effect top until.,251.17
281,2025-04-04,Entertainment,Into few just offer sing.,369.33
281,2025-01-07,Healthcare,Society partner although respond.,133.14
281,2025-02-21,Groceries,That in piece order cell agency.,184.39
281,2025-04-16,Education,Material popular board old owner ready area.,5.26
282,2025-06-08,Clothing,Dinner material face source ago land.,470.31
282,2025-01-23,Rent,Water ago anyone prepare sort Republican why statement.,30.94
282,2025-07-31,Utilities,Buy product what green.,201.71
282,2025-06-13,Healthcare,Maybe town own employee.,105.21
282,2025-04-22,Healthcare,Enter financial participant white method whatever.,128.63
282,2024-11-20,Healthcare,Play resource still while concern toward.,208.66
282,2025-03-31,Rent,Under yeah without by cut down.,50.88
282,2024-09-26,Utilities,Why herself interesting.,8.25
282,2025-05-30,Clothing,You physical too wear.,206.9
282,2025-09-02,Utilities,Early since truth close month camera land join.,438.61
282,2024-12-27,Utilities,Rise debate adult shoulder ball country.,478.68
282,2025-06-18,Healthcare,Health couple owner answer key number.,205.42
282,2025-02-22,Education,Owner final probably nice.,414.49
282,2025-02-23,Miscellaneous,Develop them already cause establish data.,119.07
282,2025-05-20,Education,Pick role hair figure gas message.,189.38
282,2025-08-31,Education,Generation man newspaper feel.,54.22
282,2025-08-02,Groceries,Mind may others.,26.0
282,2025-04-06,Dining,Participant dog since could.,465.8
282,2024-10-16,Dining,Yard hear community away their manage.,108.05
282,2025-06-30,Healthcare,Song free stuff time response coach part.,65.14
282,2025-07-14,Education,Face theory any most field.,18.74
282,2025-06-11,Miscellaneous,Floor house property fall billion.,238.55
282,2024-11-04,Dining,Newspaper write yet woman charge piece surface.,409.52
283,2025-08-16,Education,Structure summer into lose full conference participant.,209.83
283,2024-12-26,Entertainment,Address help public bring only.,418.3
283,2025-02-08,Clothing,Surface seat treat whole peace.,98.44
283,2024-11-23,Entertainment,Agreement without street record place.,154.49
283,2025-01-08,Rent,New military project family system different.,385.83
283,2025-01-22,Transport,Since car pay amount employee dark point.,288.64
283,2025-06-07,Groceries,Community right size leave.,295.36
283,2025-05-10,Rent,Down share any body account push.,203.07
283,2024-10-30,Healthcare,Skill quite small painting gas mother garden cup.,36.86
283,2025-02-24,Utilities,Enough approach care institution during such visit all.,246.11
283,2025-03-14,Dining,Head finally agency parent almost PM stay push.,302.63
283,2025-07-18,Transport,Personal simple attorney history scene everyone reveal score.,371.18
283,2025-05-09,Utilities,Hit artist beat soon far understand market.,412.89
283,2024-11-02,Clothing,Human policy down follow painting indicate value wind.,216.26
283,2025-05-21,Groceries,Sister strategy audience test.,405.59
283,2025-01-03,Miscellaneous,Kitchen wear pattern rise.,466.34
283,2024-10-06,Utilities,Here later finish coach list research.,456.61
283,2024-09-11,Clothing,Speak opportunity road leg yet population happy.,231.04
283,2024-12-10,Groceries,Both everything stay on Mr end will.,216.98
283,2025-09-09,Entertainment,Take item prepare bring require.,17.32
283,2024-12-29,Entertainment,Hour home traditional.,329.4
283,2025-03-10,Education,Occur involve smile green.,331.74
283,2025-02-09,Clothing,Job federal talk institution century simple.,367.82
283,2024-09-18,Utilities,Let view up detail myself identify.,70.09
283,2024-11-22,Dining,Since paper bad ago summer adult old soldier.,472.04
283,2025-04-09,Healthcare,Financial food report message practice him nothing.,161.28
283,2025-01-13,Entertainment,Baby gun record friend culture join.,129.43
283,2025-01-20,Rent,Owner nothing myself test human spend visit amount.,479.15
283,2024-12-23,Entertainment,American nation almost in on.,278.9
283,2024-12-18,Entertainment,Official fight life set edge.,61.5
284,2025-01-28,Healthcare,Somebody democratic finally agent mother bag his have.,333.98
284,2025-04-05,Transport,Reduce probably kid once old hear through.,74.17
284,2025-05-03,Entertainment,Direction less serve act have expect participant.,71.25
284,2025-01-30,Miscellaneous,Although organization once.,122.26
284,2025-05-05,Miscellaneous,Management plan whose.,415.98
284,2024-09-20,Entertainment,Present eat sense month eight now college agency.,462.51
284,2025-06-12,Miscellaneous,Century community stay stay.,152.07
284,2025-03-03,Dining,Region between why down second.,85.51
284,2025-06-09,Groceries,Cover well table no establish business.,75.43
284,2024-12-12,Groceries,Again month one.,30.38
284,2025-04-20,Utilities,Contain between energy charge bad whole bill.,376.27
284,2025-06-07,Healthcare,Type against develop window with.,123.56
284,2025-07-16,Utilities,Run second water baby allow population according.,231.09
284,2024-10-09,Utilities,Marriage effect quickly she miss.,450.05
284,2025-08-26,Dining,High hospital you arm each sell eight.,124.44
284,2024-12-10,Healthcare,Company about picture down production create statement.,81.95
284,2025-06-04,Utilities,Send company write stop leave bring continue.,62.09
284,2025-05-06,Miscellaneous,Season indeed job agree decide data.,376.76
284,2024-10-08,Transport,West modern side least visit.,77.24
284,2024-10-17,Rent,Family follow we.,437.29
284,2025-08-03,Transport,Major some use threat.,415.93
284,2025-09-11,Healthcare,Drug board message.,340.38
284,2025-07-08,Groceries,Nice late wait whether quickly southern series process.,180.47
284,2025-05-28,Healthcare,Lose where note expert else indicate scene society.,326.29
284,2025-04-27,Miscellaneous,Everyone computer study contain security day up.,168.47
284,2024-11-10,Rent,Majority happen piece.,12.8
284,2025-03-06,Rent,Day least when statement.,101.36
284,2024-11-29,Groceries,Everybody opportunity never process rock later store.,101.55
285,2025-01-15,Miscellaneous,Son last attorney position.,287.07
285,2025-08-09,Transport,Business quickly stay conference.,455.16
285,2024-09-24,Clothing,Political various establish music begin choice.,264.02
285,2025-06-05,Miscellaneous,Community half she store example.,330.22
285,2025-03-15,Groceries,When seat read coach standard case opportunity.,396.12
285,2025-04-28,Transport,Type product sit sometimes open family pattern fish.,104.15
285,2025-09-07,Healthcare,Test administration analysis usually attack year low.,131.6
285,2024-11-22,Dining,Risk follow special attention.,59.07
285,2025-07-19,Dining,Feel bar prove beautiful mission dog.,25.87
285,2025-03-01,Healthcare,Whatever stay response space shake save.,430.82
285,2025-04-09,Rent,Control mother history up operation.,151.97
285,2025-08-26,Dining,Already institution find section.,32.85
285,2025-08-03,Education,Development after your simple throw pull.,162.73
285,2025-06-26,Rent,Foreign prevent rise run meeting as.,397.29
285,2025-04-04,Miscellaneous,Join view population none evening improve argue.,20.27
285,2025-03-27,Rent,Sister over ever movie administration.,49.96
285,2024-11-27,Transport,Bring fall foreign improve boy allow leave.,222.29
285,2025-08-27,Miscellaneous,So own hospital itself start no receive.,345.48
285,2025-04-24,Groceries,Already much thousand strategy guy write.,270.75
285,2025-08-07,Education,Finally significant production.,66.52
285,2024-09-22,Transport,But score thus central fund model.,386.2
286,2025-03-14,Rent,Type population air test stock.,456.38
286,2024-10-21,Transport,Development no none south itself speech plan seek.,284.9
286,2025-06-14,Entertainment,Yourself class food nothing.,261.78
286,2024-11-18,Groceries,Treat ago page case improve watch ask.,227.43
286,2024-10-01,Rent,Drop physical check firm light.,467.25
286,2025-02-28,Clothing,Body north west claim.,412.74
286,2025-01-31,Miscellaneous,Not central where charge sort Republican your whether.,391.33
286,2024-11-30,Entertainment,Account action ok chair pass despite discuss.,287.19
286,2024-09-24,Healthcare,Pattern beat interview deal.,126.24
286,2025-06-28,Transport,Eat position price away raise stuff sure.,61.86
286,2025-05-24,Miscellaneous,Move perform product.,195.34
286,2024-12-07,Healthcare,Debate house century community music design run.,466.58
286,2025-07-15,Transport,Officer social lawyer sea director job total.,432.38
286,2025-01-19,Dining,Follow live visit describe meeting approach.,260.14
286,2025-04-08,Education,Range usually kind current sound cup together.,256.41
286,2025-06-20,Entertainment,Better interview action social participant audience.,47.23
287,2024-10-29,Education,Bed economy little skin very.,438.79
287,2025-03-04,Clothing,Stay quality away as after individual.,244.05
287,2024-11-07,Rent,Glass skill safe same present fast.,362.52
287,2024-12-08,Education,Decade high computer current machine forward discuss.,215.9
287,2025-02-25,Utilities,Anyone fund far reach thousand realize.,35.09
287,2025-03-04,Clothing,Any your born sense feeling fly quality.,124.48
287,2025-02-21,Clothing,Very mention material notice.,198.36
287,2024-11-27,Clothing,Woman still send modern card believe.,6.24
287,2025-06-05,Transport,Total wrong why spring.,427.1
287,2025-05-10,Dining,Up hear deal party husband thought.,239.57
287,2024-10-31,Utilities,Example cause follow about.,358.71
287,2024-11-14,Entertainment,Might kitchen upon three team popular economy.,448.14
